0,9.887884825986314e+00
1,9.923849921377851e+00
2,9.958779036813887e+00
3,9.991609421882506e+00
4,1.002304841081268e+01
5,1.005264992425040e+01
6,1.008082599222666e+01
7,1.010727569782538e+01
8,1.013230179990580e+01
9,1.015567124945521e+01
10,1.017763893476221e+01
11,1.019799601588542e+01
12,1.021701038925726e+01
13,1.023442218672328e+01
14,1.025081959826673e+01
15,1.025081959826692e+01
16,1.023442218672168e+01
17,1.021701038925674e+01
18,1.019799601588586e+01
19,1.017763893476178e+01
20,1.015567124945633e+01
21,1.013230179990527e+01
22,1.010727569782603e+01
23,1.008082599222754e+01
24,1.005264992424989e+01
25,1.002304841081346e+01
26,9.991609421882851e+00
27,9.958779036814180e+00
28,9.923849921377492e+00
29,9.887884825986855e+00
30,9.852002001226435e+00
31,9.887956239557345e+00
32,9.922412376564097e+00
33,9.955347906402379e+00
34,9.986299249296508e+00
35,1.001565848836966e+01
36,1.004312226093115e+01
37,1.006899392946219e+01
38,1.009303926580583e+01
39,1.011550544064780e+01
40,1.013619187788559e+01
41,1.015532586524478e+01
42,1.017269763549405e+01
43,1.018858381660141e+01
44,1.020260556539779e+01
45,1.020260556539633e+01
46,1.018858381660053e+01
47,1.017269763549287e+01
48,1.015532586524343e+01
49,1.013619187788571e+01
50,1.011550544064730e+01
51,1.009303926580696e+01
52,1.006899392946225e+01
53,1.004312226093083e+01
54,1.001565848836919e+01
55,9.986299249295659e+00
56,9.955347906402499e+00
57,9.922412376563859e+00
58,9.887956239557766e+00
59,9.852002001224873e+00
60,9.816845330131123e+00
61,9.853623776097582e+00
62,9.888101832855829e+00
63,9.920826189031850e+00
64,9.951750480914978e+00
65,9.980677071942257e+00
66,1.000782867595319e+01
67,1.003300649089284e+01
68,1.005642811018615e+01
69,1.007791442953705e+01
70,1.009766318354328e+01
71,1.011550146685531e+01
72,1.013162491901440e+01
73,1.014582605829274e+01
74,1.015829301929580e+01
75,1.015829301929610e+01
76,1.014582605829281e+01
77,1.013162491901471e+01
