0,2.045437392018327e-03,-2.026588143673919e-03
1,1.902309253417305e-03,-2.183737395235608e-03
2,1.757912387323545e-03,-2.336644943953068e-03
3,1.611327117953981e-03,-2.484108300317472e-03
4,1.463889230012225e-03,-2.626282196975517e-03
5,1.316121032331087e-03,-2.762426085209541e-03
6,1.168960196340969e-03,-2.892350637515437e-03
7,1.023081497864282e-03,-3.015449016342366e-03
8,8.793451091101252e-04,-3.131390162475742e-03
9,7.384976608017022e-04,-3.239578628887763e-03
10,6.013860208234138e-04,-3.339556388171190e-03
11,4.688057239464628e-04,-3.430665040425416e-03
12,3.415933467625340e-04,-3.512317246599326e-03
13,2.205582699834831e-04,-3.583723586698609e-03
14,1.064369584458545e-04,-3.644192925221270e-03
15,-1.330952106846493e-17,-3.692411034682487e-03
16,-1.064369584458723e-04,-3.644192925221270e-03
17,-2.205582699835028e-04,-3.583723586698608e-03
18,-3.415933467625468e-04,-3.512317246599328e-03
19,-4.688057239464699e-04,-3.430665040425419e-03
20,-6.013860208234130e-04,-3.339556388171193e-03
21,-7.384976608017010e-04,-3.239578628887777e-03
22,-8.793451091101218e-04,-3.131390162475746e-03
23,-1.023081497864279e-03,-3.015449016342392e-03
24,-1.168960196340960e-03,-2.892350637515459e-03
25,-1.316121032331072e-03,-2.762426085209578e-03
26,-1.463889230012212e-03,-2.626282196975556e-03
27,-1.611327117953969e-03,-2.484108300317515e-03
28,-1.757912387323536e-03,-2.336644943953117e-03
29,-1.902309253417298e-03,-2.183737395235670e-03
30,-2.045437392018326e-03,-2.026588143673987e-03
31,2.197608307801502e-03,-1.881596722101456e-03
32,2.053439735922771e-03,-2.037557904733967e-03
33,1.904977983403704e-03,-2.188157968721875e-03
34,1.754092055274744e-03,-2.333645381811139e-03
35,1.600982572957656e-03,-2.473749199730590e-03
36,1.446512578741560e-03,-2.608079425605416e-03
37,1.291360304654315e-03,-2.736263827750234e-03
38,1.136355052522086e-03,-2.857897353263853e-03
39,9.822476589572318e-04,-2.972575993540733e-03
40,8.298715686803294e-04,-3.079856088595605e-03
41,6.800294586102835e-04,-3.179259883300600e-03
42,5.335874508770569e-04,-3.270263125894216e-03
43,3.914046541176880e-04,-3.352264997476949e-03
44,2.544032421632777e-04,-3.424647033217897e-03
45,1.235119395586757e-04,-3.486607672917173e-03
46,-6.654515104279181e-18,-3.537750579358841e-03
47,-1.235119395586894e-04,-3.486607672917179e-03
48,-2.544032421632823e-04,-3.424647033217893e-03
49,-3.914046541176936e-04,-3.352264997476954e-03
50,-5.335874508770608e-04,-3.270263125894223e-03
51,-6.800294586102863e-04,-3.179259883300612e-03
52,-8.298715686803264e-04,-3.079856088595619e-03
53,-9.822476589572201e-04,-2.972575993540743e-03
54,-1.136355052522075e-03,-2.857897353263873e-03
55,-1.291360304654304e-03,-2.736263827750269e-03
56,-1.446512578741550e-03,-2.608079425605450e-03
57,-1.600982572957646e-03,-2.473749199730635e-03
58,-1.754092055274732e-03,-2.333645381811179e-03
59,-1.904977983403697e-03,-2.188157968721926e-03
60,-2.053439735922772e-03,-2.037557904734030e-03
61,-2.197608307801512e-03,-1.881596722101520e-03
62,2.345964383751740e-03,-1.735900738570026e-03
63,2.199623562890006e-03,-1.887594887893027e-03
64,2.048318821360732e-03,-2.035234655475606e-03
65,1.892730863385419e-03,-2.177523826139818e-03
66,1.734100302084728e-03,-2.314413340977771e-03
67,1.572931096546596e-03,-2.445637558544275e-03
