0,-2.121320343559642e-04,-2.121320343559642e-04
1,-1.909188309203678e-04,-2.209188309203678e-04
2,-1.697056274847714e-04,-2.297056274847714e-04
3,-1.484924240491750e-04,-2.384924240491750e-04
4,-1.272792206135786e-04,-2.472792206135785e-04
5,-1.060660171779821e-04,-2.560660171779821e-04
6,-8.485281374238570e-05,-2.648528137423857e-04
7,-6.363961030678928e-05,-2.736396103067893e-04
8,-4.242640687119285e-05,-2.824264068711928e-04
9,-2.121320343559642e-05,-2.912132034355964e-04
10,0.000000000000000e+00,-3.000000000000000e-04
11,2.121320343559642e-05,-2.912132034355964e-04
12,4.242640687119285e-05,-2.824264068711928e-04
13,6.363961030678928e-05,-2.736396103067893e-04
14,8.485281374238570e-05,-2.648528137423857e-04
15,1.060660171779821e-04,-2.560660171779821e-04
16,1.272792206135786e-04,-2.472792206135785e-04
17,1.484924240491750e-04,-2.384924240491750e-04
18,1.697056274847714e-04,-2.297056274847714e-04
19,1.909188309203678e-04,-2.209188309203678e-04
20,2.121320343559642e-04,-2.121320343559642e-04
21,-2.209188309203678e-04,-1.909188309203678e-04
22,-1.988269478283310e-04,-1.988269478283310e-04
23,-1.767350647362943e-04,-2.067350647362943e-04
24,-1.546431816442575e-04,-2.146431816442575e-04
25,-1.325512985522207e-04,-2.225512985522207e-04
26,-1.104594154601839e-04,-2.304594154601839e-04
27,-8.836753236814713e-05,-2.383675323681471e-04
28,-6.627564927611035e-05,-2.462756492761103e-04
29,-4.418376618407356e-05,-2.541837661840735e-04
30,-2.209188309203678e-05,-2.620918830920367e-04
31,0.000000000000000e+00,-2.699999999999999e-04
32,2.209188309203678e-05,-2.620918830920367e-04
33,4.418376618407356e-05,-2.541837661840735e-04
34,6.627564927611035e-05,-2.462756492761103e-04
35,8.836753236814713e-05,-2.383675323681471e-04
36,1.104594154601839e-04,-2.304594154601839e-04
37,1.325512985522207e-04,-2.225512985522207e-04
38,1.546431816442575e-04,-2.146431816442575e-04
39,1.767350647362943e-04,-2.067350647362943e-04
40,1.988269478283310e-04,-1.988269478283310e-04
41,2.209188309203678e-04,-1.909188309203678e-04
42,-2.297056274847714e-04,-1.697056274847714e-04
43,-2.067350647362943e-04,-1.767350647362943e-04
44,-1.837645019878171e-04,-1.837645019878171e-04
45,-1.607939392393400e-04,-1.907939392393400e-04
46,-1.378233764908628e-04,-1.978233764908628e-04
47,-1.148528137423857e-04,-2.048528137423857e-04
48,-9.188225099390856e-05,-2.118822509939085e-04
49,-6.891168824543142e-05,-2.189116882454314e-04
50,-4.594112549695428e-05,-2.259411254969543e-04
51,-2.297056274847714e-05,-2.329705627484771e-04
52,0.000000000000000e+00,-2.400000000000000e-04
53,2.297056274847714e-05,-2.329705627484771e-04
54,4.594112549695428e-05,-2.259411254969543e-04
55,6.891168824543142e-05,-2.189116882454314e-04
56,9.188225099390856e-05,-2.118822509939085e-04
57,1.148528137423857e-04,-2.048528137423857e-04
58,1.378233764908628e-04,-1.978233764908628e-04
59,1.607939392393400e-04,-1.907939392393400e-04
60,1.837645019878171e-04,-1.837645019878171e-04
61,2.067350647362943e-04,-1.767350647362943e-04
62,2.297056274847714e-04,-1.697056274847714e-04
63,-2.384924240491750e-04,-1.484924240491750e-04
64,-2.146431816442575e-04,-1.546431816442575e-04
65,-1.907939392393400e-04,-1.607939392393400e-04
66,-1.669446968344225e-04,-1.669446968344225e-04
67,-1.430954544295050e-04,-1.730954544295050e-04
68,-1.192462120245875e-04,-1.792462120245875e-04
69,-9.539696961966999e-05,-1.853969696196700e-04
70,-7.154772721475250e-05,-1.915477272147525e-04
71,-4.769848480983499e-05,-1.976984848098350e-04
72,-2.384924240491750e-05,-2.038492424049175e-04
73,0.000000000000000e+00,-2.100000000000000e-04
74,2.384924240491750e-05,-2.038492424049175e-04
75,4.769848480983499e-05,-1.976984848098350e-04
76,7.154772721475250e-05,-1.915477272147525e-04
77,9.539696961966999e-05,-1.853969696196700e-04
78,1.192462120245875e-04,-1.792462120245875e-04
79,1.430954544295050e-04,-1.730954544295050e-04
80,1.669446968344225e-04,-1.669446968344225e-04
81,1.907939392393400e-04,-1.607939392393400e-04
82,2.146431816442575e-04,-1.546431816442575e-04
83,2.384924240491750e-04,-1.484924240491750e-04
84,-2.472792206135785e-04,-1.272792206135786e-04
85,-2.225512985522207e-04,-1.325512985522207e-04
86,-1.978233764908628e-04,-1.378233764908628e-04
87,-1.730954544295050e-04,-1.430954544295050e-04
88,-1.483675323681471e-04,-1.483675323681471e-04
89,-1.236396103067893e-04,-1.536396103067892e-04
90,-9.891168824543141e-05,-1.589116882454314e-04
91,-7.418376618407356e-05,-1.641837661840736e-04
92,-4.945584412271570e-05,-1.694558441227157e-04
93,-2.472792206135785e-05,-1.747279220613578e-04
94,0.000000000000000e+00,-1.800000000000000e-04
95,2.472792206135785e-05,-1.747279220613578e-04
96,4.945584412271570e-05,-1.694558441227157e-04
97,7.418376618407356e-05,-1.641837661840736e-04
98,9.891168824543141e-05,-1.589116882454314e-04
99,1.236396103067893e-04,-1.536396103067892e-04
100,1.483675323681471e-04,-1.483675323681471e-04
101,1.730954544295050e-04,-1.430954544295050e-04
102,1.978233764908628e-04,-1.378233764908628e-04
103,2.225512985522207e-04,-1.325512985522207e-04
104,2.472792206135785e-04,-1.272792206135786e-04
105,-2.560660171779821e-04,-1.060660171779821e-04
106,-2.304594154601839e-04,-1.104594154601839e-04
107,-2.048528137423857e-04,-1.148528137423857e-04
108,-1.792462120245875e-04,-1.192462120245875e-04
109,-1.536396103067892e-04,-1.236396103067893e-04
110,-1.280330085889910e-04,-1.280330085889910e-04
111,-1.024264068711928e-04,-1.324264068711928e-04
112,-7.681980515339462e-05,-1.368198051533946e-04
113,-5.121320343559642e-05,-1.412132034355964e-04
114,-2.560660171779821e-05,-1.456066017177982e-04
115,0.000000000000000e+00,-1.500000000000000e-04
116,2.560660171779821e-05,-1.456066017177982e-04
117,5.121320343559642e-05,-1.412132034355964e-04
118,7.681980515339462e-05,-1.368198051533946e-04
119,1.024264068711928e-04,-1.324264068711928e-04
120,1.280330085889910e-04,-1.280330085889910e-04
121,1.536396103067892e-04,-1.236396103067893e-04
122,1.792462120245875e-04,-1.192462120245875e-04
123,2.048528137423857e-04,-1.148528137423857e-04
